,Algeria,Argentina,Australia,Austria,Bahrain,Bangladesh,Belarus,Belgium,Bolivia,Bulgaria,Canada,Chile,Colombia,Costa Rica,Croatia,Cuba,Czech Republic,Denmark,Dominican Republic,Ecuador,El Salvador,Estonia,Ethiopia,Fiji,Finland,France,Ghana,Greece,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Japan,Kazakhstan,Kenya,Kuwait,Latvia,Lithuania,Luxembourg,Malawi,Malaysia,Malta,Mexico,Morocco,Mozambique,Myanmar,Nepal,New Zealand,Nigeria,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Slovakia,Slovenia,South Africa,South Korea,Spain,Sri Lanka,Sweden,Switzerland,Thailand,Togo,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Vietnam,Zambia,Zimbabwe
2020-08-31,44146.0,401226.0,25670.0,27218.0,51574.0,310822.0,71687.0,85401.0,115968.0,16190.0,127940.0,409974.0,607938.0,39699.0,10123.0,3973.0,24367.0,16700.0,94241.0,113648.0,25729.0,2373.0,51122.0,28.0,8077.0,277943.0,44205.0,10134.0,5961.0,2105.0,3621245.0,172053.0,373570.0,231177.0,28760.0,114020.0,268218.0,67865.0,130673.0,34057.0,84636.0,1393.0,2874.0,6625.0,5536.0,9334.0,1864.0,595841.0,61399.0,3821.0,787.0,38561.0,1387.0,53865.0,10543.0,85544.0,295849.0,92065.0,17195.0,647166.0,217396.0,66870.0,57768.0,118575.0,86785.0,990326.0,4020.0,314821.0,13556.0,31365.0,3876.0,2865.0,625056.0,19947.0,462858.0,3012.0,84235.0,41906.0,3412.0,1396.0,3685.0,268546.0,2928.0,119074.0,69690.0,334467.0,5997163.0,1585.0,1040.0,12025.0,6412.0
2020-09-01,44494.0,408413.0,25746.0,27404.0,51574.0,312996.0,71843.0,86035.0,116598.0,16266.0,128948.0,411726.0,615168.0,41287.0,10269.0,4032.0,24618.0,16985.0,94715.0,113767.0,25820.0,2375.0,52131.0,28.0,8086.0,281025.0,44298.0,10317.0,6139.0,2107.0,3691166.0,174796.0,375212.0,234934.0,28811.0,117030.0,269214.0,68392.0,131596.0,34201.0,85109.0,1396.0,2906.0,6677.0,5566.0,9340.0,1885.0,599560.0,62590.0,3916.0,887.0,39460.0,1401.0,54008.0,10644.0,85722.0,296149.0,92982.0,17662.0,652037.0,220819.0,67372.0,58012.0,118778.0,87540.0,995319.0,4063.0,315772.0,13611.0,31406.0,3917.0,2892.0,627041.0,20182.0,470973.0,3049.0,84397.0,42069.0,3417.0,1400.0,3803.0,270133.0,2972.0,121215.0,70231.0,335873.0,6031013.0,1595.0,1044.0,12097.0,6497.0
2020-09-02,44833.0,417722.0,25819.0,27741.0,51972.0,314946.0,71962.0,86604.0,117267.0,16266.0,129425.0,413145.0,624069.0,42184.0,10414.0,4065.0,25117.0,17084.0,94979.0,114309.0,25904.0,2395.0,53304.0,29.0,8142.0,286007.0,44460.0,10524.0,6257.0,2116.0,3769523.0,177571.0,376894.0,238338.0,29025.0,119265.0,270189.0,69001.0,131695.0,34315.0,85811.0,1404.0,2929.0,6677.0,5576.0,9354.0,1911.0,606036.0,63781.0,4039.0,938.0,40529.0,1406.0,54247.0,10783.0,85928.0,296590.0,93552.0,18338.0,657129.0,224264.0,67922.0,58243.0,118994.0,88593.0,1000048.0,4142.0,316670.0,13668.0,31482.0,3989.0,2933.0,628259.0,20449.0,479554.0,3092.0,84569.0,42285.0,3425.0,1416.0,3803.0,271705.0,3037.0,123303.0,70805.0,337168.0,6075652.0,1611.0,1044.0,12381.0,6559.0
2020-09-03,45158.0,428226.0,25923.0,28183.0,52440.0,317528.0,72141.0,87179.0,117928.0,16454.0,129923.0,414739.0,633339.0,43305.0,10725.0,4126.0,25773.0,17195.0,95627.0,115457.0,25904.0,2415.0,54409.0,29.0,8161.0,293024.0,44658.0,10757.0,6622.0,2121.0,3853406.0,180646.0,378752.0,242284.0,29114.0,122539.0,271515.0,69599.0,132354.0,34493.0,86478.0,1406.0,2958.0,6745.0,5579.0,9360.0,1932.0,610957.0,65453.0,4117.0,1058.0,41649.0,1408.0,54463.0,10871.0,85928.0,297014.0,94084.0,19138.0,663437.0,226440.0,68517.0,58633.0,119206.0,89891.0,1005000.0,4218.0,317486.0,13743.0,31581.0,4042.0,2988.0,630595.0,20644.0,488513.0,3101.0,84782.0,42655.0,3427.0,1434.0,4196.0,273301.0,3112.0,125789.0,71540.0,338676.0,6114406.0,1626.0,1046.0,12415.0,6638.0
2020-09-04,45469.0,439159.0,26049.0,28495.0,52807.0,319686.0,72302.0,87855.0,117928.0,16617.0,130493.0,416501.0,641574.0,44458.0,11094.0,4214.0,26452.0,17374.0,96629.0,116360.0,26000.0,2441.0,55213.0,31.0,8200.0,300181.0,44713.0,10998.0,6923.0,2128.0,3936747.0,184268.0,380746.0,247039.0,29206.0,125260.0,272912.0,70268.0,132924.0,34705.0,87378.0,1410.0,2978.0,6745.0,5593.0,9374.0,1966.0,616894.0,65855.0,4207.0,1133.0,42877.0,1413.0,54587.0,11035.0,86380.0,297512.0,94914.0,19959.0,670145.0,228403.0,69129.0,59051.0,119420.0,91256.0,1009995.0,4255.0,318319.0,13826.0,31676.0,4163.0,3041.0,633015.0,20842.0,498989.0,3111.0,85068.0,43127.0,3431.0,1443.0,4394.0,274943.0,3288.0,128228.0,72154.0,340411.0,6150655.0,1636.0,1046.0,12523.0,6678.0
2020-09-05,45773.0,451185.0,26136.0,28766.0,53433.0,321615.0,72485.0,88578.0,119580.0,16775.0,131124.0,418469.0,650062.0,45680.0,11428.0,4266.0,27249.0,17547.0,96629.0,117175.0,26099.0,2456.0,56516.0,31.0,8225.0,309156.0,44777.0,11200.0,7382.0,2135.0,4023179.0,187537.0,382772.0,252075.0,29303.0,126419.0,274644.0,70876.0,133028.0,34884.0,88243.0,1416.0,3004.0,6854.0,5608.0,9374.0,1985.0,623090.0,65855.0,4265.0,1216.0,44236.0,1413.0,54743.0,11120.0,86380.0,298025.0,95596.0,20654.0,676848.0,228403.0,69820.0,59457.0,119637.0,92595.0,1015105.0,4304.0,319141.0,13881.0,31772.0,4300.0,3088.0,635078.0,20842.0,498989.0,3115.0,85330.0,43424.0,3431.0,1457.0,4394.0,276555.0,3353.0,130951.0,72766.0,342351.0,6201726.0,1653.0,1046.0,12639.0,6837.0
2020-09-06,46071.0,461869.0,26207.0,28974.0,54095.0,323565.0,72663.0,88900.0,120241.0,16954.0,131495.0,420434.0,658456.0,46920.0,11739.0,4298.0,27752.0,17547.0,98776.0,118045.0,26308.0,2490.0,57466.0,31.0,8225.0,317706.0,44777.0,11386.0,7892.0,2136.0,4113811.0,190665.0,384666.0,256719.0,29534.0,129173.0,276338.0,71419.0,133924.0,35020.0,88963.0,1425.0,3040.0,6854.0,5611.0,9391.0,2015.0,629409.0,70160.0,4341.0,1319.0,45277.0,1421.0,54905.0,11120.0,86380.0,298509.0,96305.0,21871.0,683702.0,234570.0,70387.0,59943.0,119864.0,93864.0,1020310.0,4349.0,319932.0,13948.0,31849.0,4526.0,3131.0,636884.0,21177.0,498989.0,3121.0,85501.0,43849.0,3444.0,1477.0,4542.0,278228.0,3539.0,133787.0,73471.0,344164.0,6245866.0,1669.0,1049.0,12709.0,6837.0
2020-09-07,46364.0,471793.0,26279.0,29194.0,54771.0,325157.0,72859.0,89055.0,120769.0,17050.0,131895.0,422510.0,666521.0,46920.0,11964.0,4309.0,28156.0,17547.0,99333.0,109784.0,26308.0,2515.0,58672.0,31.0,8225.0,324777.0,44777.0,11524.0,8387.0,2141.0,4204613.0,194109.0,386658.0,260370.0,29672.0,130644.0,277634.0,71856.0,134123.0,35103.0,89582.0,1428.0,3083.0,6896.0,5614.0,9397.0,2040.0,634023.0,72394.0,4444.0,1464.0,46257.0,1425.0,55005.0,11120.0,87072.0,298903.0,97043.0,22486.0,689977.0,237365.0,70824.0,60258.0,120095.0,95014.0,1025505.0,4374.0,320827.0,13987.0,31905.0,4614.0,3174.0,638517.0,21296.0,525549.0,3123.0,85568.0,44293.0,3445.0,1488.0,4776.0,279806.0,3667.0,135894.0,73984.0,347152.0,6276421.0,1679.0,1049.0,12776.0,6977.0
2020-09-08,46653.0,478779.0,26322.0,29705.0,56076.0,327359.0,73031.0,89973.0,121604.0,17146.0,132142.0,424274.0,671848.0,48780.0,12081.0,4352.0,28716.0,18113.0,99898.0,110092.0,26413.0,2531.0,59648.0,31.0,8327.0,328980.0,45012.0,11663.0,8963.0,2143.0,4280422.0,196989.0,388810.0,264684.0,29774.0,135043.0,278784.0,72234.0,134203.0,35205.0,90387.0,1429.0,3100.0,6950.0,5621.0,9459.0,2077.0,637509.0,73780.0,4557.0,1610.0,47236.0,1431.0,55160.0,11387.0,87328.0,299233.0,97578.0,23353.0,691575.0,238727.0,71126.0,60507.0,120348.0,95897.0,1030690.0,4409.0,321595.0,14014.0,31941.0,4636.0,3190.0,639362.0,21432.0,534513.0,3123.0,85753.0,44484.0,3446.0,1493.0,5124.0,281509.0,3776.0,138068.0,74454.0,350100.0,6300671.0,1693.0,1049.0,12836.0,7298.0
2020-09-09,46938.0,487994.0,26374.0,30200.0,56076.0,329251.0,73208.0,90845.0,122308.0,17313.0,133748.0,425541.0,679513.0,49897.0,12285.0,4377.0,29877.0,18356.0,100131.0,110757.0,26511.0,2563.0,60784.0,31.0,8337.0,335524.0,45012.0,11832.0,9304.0,2150.0,4370128.0,200035.0,391112.0,269578.0,30080.0,138719.0,280153.0,72726.0,134726.0,35356.0,91244.0,1432.0,3131.0,6974.0,5630.0,9559.0,2100.0,642860.0,75721.0,4647.0,1807.0,48138.0,1437.0,55456.0,11519.0,87590.0,299659.0,98407.0,24214.0,696190.0,241987.0,71526.0,60895.0,120579.0,97033.0,1035789.0,4439.0,322237.0,14044.0,31994.0,4727.0,3232.0,640441.0,21588.0,543379.0,3140.0,85991.0,44729.0,3447.0,1513.0,5417.0,283270.0,3900.0,143030.0,75098.0,352560.0,6327793.0,1712.0,1054.0,12952.0,7388.0
2020-09-10,47216.0,500021.0,26465.0,30954.0,56778.0,331078.0,73402.0,91868.0,123345.0,17435.0,134294.0,427027.0,686856.0,51224.0,12626.0,4459.0,31036.0,18607.0,100937.0,112166.0,26602.0,2585.0,61700.0,32.0,8430.0,344101.0,45313.0,12080.0,9715.0,2153.0,4465863.0,203342.0,393425.0,273821.0,30164.0,142582.0,281583.0,73221.0,135159.0,35460.0,92082.0,1443.0,3163.0,7023.0,5653.0,9583.0,2163.0,647507.0,77878.0,4764.0,2009.0,49219.0,1441.0,55632.0,11624.0,87939.0,299855.0,99042.0,25026.0,702776.0,245143.0,71947.0,61541.0,120846.0,98304.0,1035789.0,4460.0,323012.0,14102.0,32078.0,4888.0,3312.0,642431.0,21743.0,554143.0,3147.0,86305.0,45197.0,3454.0,1528.0,5417.0,284943.0,4101.0,145612.0,75981.0,355219.0,6359720.0,1741.0,1059.0,13112.0,7429.0
2020-09-11,47488.0,512280.0,26513.0,31451.0,57450.0,332970.0,73591.0,93009.0,124205.0,17598.0,134924.0,428669.0,694664.0,52549.0,12917.0,4551.0,32413.0,18924.0,101716.0,113206.0,26688.0,2600.0,62578.0,32.0,8469.0,353944.0,45313.0,12452.0,10191.0,2157.0,4562414.0,207203.0,395488.0,278418.0,30360.0,146542.0,283180.0,73901.0,135589.0,35603.0,92822.0,1448.0,3199.0,7088.0,5655.0,9628.0,2205.0,652364.0,79767.0,4832.0,2265.0,50465.0,1442.0,55829.0,11746.0,88337.0,300371.0,99715.0,25631.0,710067.0,248947.0,72453.0,62126.0,121052.0,99684.0,1046370.0,4479.0,323720.0,14150.0,32136.0,5021.0,3388.0,644438.0,21919.0,566326.0,3155.0,86562.0,45602.0,3461.0,1537.0,5882.0,286455.0,4291.0,148756.0,76911.0,358138.0,6397227.0,1759.0,1059.0,13214.0,7453.0
2020-09-12,47752.0,524185.0,26565.0,32456.0,58207.0,334762.0,73784.0,94290.0,125172.0,17799.0,135626.0,430535.0,702088.0,53969.0,13107.0,4593.0,33860.0,19216.0,102232.0,114732.0,26851.0,2632.0,63367.0,32.0,8512.0,363350.0,45388.0,12734.0,10909.0,2161.0,4659984.0,210940.0,397801.0,282672.0,30571.0,148564.0,284796.0,74544.0,135964.0,35793.0,93475.0,1459.0,3243.0,7159.0,5669.0,9810.0,2248.0,658299.0,82197.0,4918.0,2445.0,51919.0,1444.0,56017.0,11866.0,88337.0,300955.0,100330.0,26512.0,716670.0,252964.0,73047.0,62813.0,121287.0,101075.0,1051874.0,4534.0,324407.0,14193.0,32228.0,5252.0,3498.0,646398.0,22055.0,566326.0,3169.0,86854.0,46130.0,3466.0,1548.0,6259.0,288126.0,4377.0,148756.0,77842.0,361677.0,6445288.0,1773.0,1060.0,13323.0,7479.0
2020-09-13,48007.0,535690.0,26607.0,32951.0,58839.0,336044.0,73975.0,94900.0,125982.0,17891.0,136141.0,432666.0,708964.0,55454.0,13368.0,4653.0,35401.0,19216.0,103092.0,116451.0,26928.0,2655.0,63888.0,32.0,8512.0,373911.0,45434.0,13036.0,11825.0,2162.0,4754356.0,214757.0,399940.0,286778.0,30730.0,153217.0,286297.0,75218.0,136384.0,35969.0,94211.0,1464.0,3296.0,7159.0,5678.0,9868.0,2275.0,663973.0,84435.0,5040.0,2796.0,53120.0,1446.0,56177.0,11866.0,88337.0,301481.0,101041.0,27324.0,722832.0,257863.0,73650.0,63310.0,121523.0,102386.0,1057362.0,4565.0,325050.0,14237.0,32300.0,5453.0,3603.0,648214.0,22176.0,566326.0,3196.0,87060.0,46595.0,3473.0,1555.0,6635.0,289635.0,4703.0,151859.0,78849.0,365174.0,6486108.0,1780.0,1060.0,13466.0,7508.0
2020-09-14,48254.0,546468.0,26651.0,33335.0,59586.0,337520.0,74173.0,95196.0,126791.0,17918.0,136659.0,434748.0,716319.0,55454.0,13533.0,4684.0,36188.0,19216.0,103660.0,118594.0,27009.0,2676.0,64301.0,32.0,8580.0,381094.0,45434.0,13240.0,12309.0,2165.0,4846427.0,218382.0,402029.0,290309.0,30985.0,156596.0,287753.0,75657.0,136513.0,36157.0,94764.0,1474.0,3335.0,7194.0,5690.0,9915.0,2353.0,668381.0,86686.0,5269.0,3015.0,54159.0,1447.0,56256.0,11866.0,89746.0,302020.0,101745.0,27817.0,729619.0,261216.0,74152.0,63983.0,121740.0,103495.0,1062811.0,4591.0,325651.0,14280.0,32408.0,5532.0,3702.0,649793.0,22285.0,593730.0,3234.0,87166.0,47068.0,3475.0,1572.0,6635.0,291162.0,4799.0,154335.0,79489.0,368504.0,6519979.0,1808.0,1063.0,13539.0,7526.0
2020-09-15,48496.0,555524.0,26692.0,33884.0,60307.0,339332.0,74360.0,96821.0,127619.0,18061.0,138010.0,436433.0,721892.0,57351.0,13598.0,4726.0,37222.0,19800.0,104110.0,118911.0,27088.0,2698.0,64786.0,32.0,8627.0,387252.0,45601.0,13420.0,13153.0,2168.0,4930236.0,221523.0,404648.0,294478.0,31192.0,160368.0,288761.0,75958.0,136586.0,36157.0,95472.0,1477.0,3386.0,7244.0,5697.0,9946.0,2406.0,671716.0,88203.0,5482.0,3299.0,55329.0,1450.0,56388.0,12155.0,90222.0,302424.0,102204.0,28367.0,733860.0,265888.0,74529.0,64596.0,121975.0,104187.0,1068320.0,4602.0,326258.0,14306.0,32437.0,5580.0,3755.0,650749.0,22391.0,603167.0,3262.0,87386.0,47325.0,3480.0,1578.0,7382.0,292878.0,4799.0,156797.0,80266.0,371125.0,6554820.0,1812.0,1063.0,13720.0,7531.0
2020-09-16,48734.0,565432.0,26738.0,34744.0,60965.0,341056.0,74552.0,97719.0,128286.0,18216.0,138803.0,437983.0,728590.0,58138.0,13749.0,4803.0,38896.0,20129.0,104803.0,119553.0,27163.0,2722.0,65486.0,32.0,8725.0,395104.0,45655.0,13730.0,14460.0,2174.0,5020359.0,225030.0,407353.0,298702.0,31549.0,166794.0,289990.0,76448.0,137058.0,36205.0,96301.0,1482.0,3442.0,7284.0,5701.0,9969.0,2455.0,676487.0,90324.0,5713.0,3636.0,56788.0,1451.0,56478.0,12277.0,90660.0,303089.0,102832.0,29298.0,738020.0,269407.0,75134.0,65021.0,122214.0,105298.0,1073849.0,4624.0,326930.0,14529.0,32511.0,5768.0,3837.0,651521.0,22504.0,614360.0,3271.0,87682.0,47640.0,3490.0,1595.0,7623.0,294620.0,5123.0,162660.0,80940.0,374228.0,6606293.0,1827.0,1063.0,13819.0,7576.0
2020-09-17,48966.0,577325.0,26779.0,35448.0,61643.0,342671.0,74763.0,97882.0,128872.0,18390.0,139747.0,439287.0,736377.0,59516.0,14029.0,4876.0,41032.0,20571.0,105521.0,121525.0,27163.0,2756.0,66224.0,32.0,8750.0,404888.0,45655.0,14041.0,15170.0,2189.0,5118253.0,228993.0,410334.0,303059.0,31799.0,171768.0,291442.0,77009.0,137393.0,36301.0,96999.0,1486.0,3442.0,7394.0,5701.0,10031.0,2560.0,680931.0,92016.0,5994.0,3894.0,58327.0,1458.0,56604.0,12393.0,91196.0,303634.0,103466.0,30419.0,744400.0,272934.0,75734.0,65626.0,122449.0,107011.0,1079519.0,4634.0,327551.0,14568.0,32613.0,5860.0,3960.0,653444.0,22657.0,625651.0,3271.0,87885.0,48154.0,3490.0,1608.0,8100.0,296391.0,5266.0,162660.0,81782.0,378219.0,6630891.0,1856.0,1063.0,13887.0,7598.0
